subscription_id,user_id,plan_id,start_date,end_date,amount,status,transaction_type
sub_e201bf,usr_8c469f41,Trial_Pro,2024-03-06,2024-03-20,0.0,Trial,New_Business
sub_b5bb82,usr_9fd38a99,Trial_Basic,2024-11-29,2024-12-13,0.0,Trial,New_Business
sub_695208,usr_940fc5fe,Trial_Pro,2024-09-29,2024-10-13,0.0,Trial,New_Business
sub_240d37,usr_358eeb38,Trial_Pro,2024-02-10,2024-02-24,0.0,Trial,New_Business
sub_08ff4a,usr_358eeb38,Basic_Annual,2024-02-25,,290.0,Active,New_Business
sub_7ecb2b,usr_1ba6d60d,Trial_Basic,2024-02-07,2024-02-21,0.0,Trial,New_Business
sub_828c4e,usr_9ccdefe7,Trial_Pro,2024-06-24,2024-07-08,0.0,Trial,New_Business
sub_845f4c,usr_0db62163,Trial_Basic,2024-01-23,2024-02-06,0.0,Trial,New_Business
sub_8b7d73,usr_b9b44f12,Trial_Pro,2024-09-03,2024-09-17,0.0,Trial,New_Business
sub_48a43c,usr_b9b44f12,Pro_Monthly,2024-09-18,2024-10-18,99.0,Active,New_Business
sub_ac4602,usr_b9b44f12,Pro_Monthly,2024-10-19,,99.0,Active,Renewal
sub_3a7675,usr_707fec33,Trial_Pro,2024-04-24,2024-05-08,0.0,Trial,New_Business
sub_90c075,usr_707fec33,Basic_Monthly,2024-05-09,2024-06-08,29.0,Active,New_Business
sub_8c184f,usr_707fec33,Basic_Monthly,2024-06-09,,29.0,Active,Renewal
sub_fcbb7d,usr_5db7cc11,Trial_Basic,2024-05-29,2024-06-12,0.0,Trial,New_Business
sub_42d2df,usr_15f8eed4,Trial_Pro,2024-01-09,2024-01-23,0.0,Trial,New_Business
sub_bf3464,usr_835f9427,Trial_Pro,2024-06-25,2024-07-09,0.0,Trial,New_Business
sub_05e3a0,usr_d57642ef,Trial_Basic,2024-09-13,2024-09-27,0.0,Trial,New_Business
sub_f0a713,usr_b147df89,Trial_Pro,2024-11-11,2024-11-25,0.0,Trial,New_Business
sub_35351b,usr_af767d66,Trial_Pro,2024-03-30,2024-04-13,0.0,Trial,New_Business
sub_14a1b2,usr_af767d66,Pro_Monthly,2024-04-14,2024-05-14,99.0,Active,New_Business
sub_bb0370,usr_af767d66,Pro_Monthly,2024-05-15,,99.0,Active,Renewal
sub_91e0e4,usr_0deda197,Trial_Pro,2024-03-08,2024-03-22,0.0,Trial,New_Business
sub_1638aa,usr_0deda197,Basic_Monthly,2024-03-23,2024-04-22,29.0,Active,New_Business
sub_3ddb7f,usr_0deda197,Basic_Monthly,2024-04-23,2024-04-23,0.0,Cancelled,Churn
sub_f34d93,usr_1e46e8b4,Trial_Pro,2024-11-20,2024-12-04,0.0,Trial,New_Business
sub_0cbd97,usr_b97dad56,Trial_Basic,2024-11-25,2024-12-09,0.0,Trial,New_Business
sub_d5c012,usr_a55dab85,Trial_Pro,2024-12-04,2024-12-18,0.0,Trial,New_Business
sub_00e1e4,usr_a55dab85,Pro_Monthly,2024-12-19,,99.0,Active,New_Business
sub_e24307,usr_1a542052,Trial_Basic,2024-10-18,2024-11-01,0.0,Trial,New_Business
sub_3bd3ba,usr_4d2a3f9c,Trial_Pro,2024-10-22,2024-11-05,0.0,Trial,New_Business
sub_9ba2d1,usr_de0daa01,Trial_Pro,2024-11-09,2024-11-23,0.0,Trial,New_Business
sub_97578c,usr_f9111a9a,Trial_Basic,2024-01-06,2024-01-20,0.0,Trial,New_Business
sub_b4c945,usr_869b6546,Trial_Basic,2024-03-27,2024-04-10,0.0,Trial,New_Business
sub_63db1b,usr_245b47ea,Trial_Pro,2024-12-31,2025-01-14,0.0,Trial,New_Business
sub_710776,usr_8e9583d5,Trial_Pro,2024-02-23,2024-03-08,0.0,Trial,New_Business
sub_657d62,usr_e509cff6,Trial_Pro,2024-08-15,2024-08-29,0.0,Trial,New_Business
sub_a4e516,usr_00ec64c9,Trial_Pro,2024-05-27,2024-06-10,0.0,Trial,New_Business
sub_fb0302,usr_00ec64c9,Pro_Monthly,2024-06-11,2024-07-11,99.0,Active,New_Business
sub_954742,usr_00ec64c9,Pro_Monthly,2024-07-12,,99.0,Active,Renewal
sub_065c0f,usr_9836a233,Trial_Pro,2024-11-24,2024-12-08,0.0,Trial,New_Business
sub_08ec34,usr_e329e71f,Trial_Basic,2024-01-14,2024-01-28,0.0,Trial,New_Business
sub_c421ff,usr_f2e71aa2,Trial_Pro,2024-09-06,2024-09-20,0.0,Trial,New_Business
sub_f7ca85,usr_d3e5eca4,Trial_Pro,2024-09-04,2024-09-18,0.0,Trial,New_Business
sub_e73f6f,usr_5c926cd1,Trial_Basic,2024-01-04,2024-01-18,0.0,Trial,New_Business
sub_c68105,usr_fb47aafd,Trial_Basic,2024-09-18,2024-10-02,0.0,Trial,New_Business
sub_9d3102,usr_11aef1a9,Trial_Pro,2024-03-30,2024-04-13,0.0,Trial,New_Business
sub_d63770,usr_e47c1f82,Trial_Basic,2024-01-11,2024-01-25,0.0,Trial,New_Business
sub_b52fe7,usr_e2bece2a,Trial_Pro,2024-12-23,2025-01-06,0.0,Trial,New_Business
sub_360bb6,usr_7641405a,Trial_Basic,2024-10-14,2024-10-28,0.0,Trial,New_Business
sub_8cf9d8,usr_51b5f708,Trial_Pro,2024-08-18,2024-09-01,0.0,Trial,New_Business
sub_43674b,usr_dbc82eaf,Trial_Pro,2024-01-27,2024-02-10,0.0,Trial,New_Business
sub_d73214,usr_f9355328,Trial_Pro,2024-02-17,2024-03-02,0.0,Trial,New_Business
sub_1835f5,usr_f9355328,Pro_Monthly,2024-03-03,2024-04-02,99.0,Active,New_Business
sub_4940f8,usr_f9355328,Pro_Monthly,2024-04-03,,99.0,Active,Renewal
sub_c9993b,usr_bd92fd70,Trial_Pro,2024-12-23,2025-01-06,0.0,Trial,New_Business
sub_296ac3,usr_75ddde2d,Trial_Pro,2024-01-04,2024-01-18,0.0,Trial,New_Business
sub_f3104f,usr_dc0f48bd,Trial_Pro,2024-08-22,2024-09-05,0.0,Trial,New_Business
sub_ee18a9,usr_dc0f48bd,Basic_Monthly,2024-09-06,2024-10-06,29.0,Active,New_Business
sub_2f4932,usr_dc0f48bd,Basic_Monthly,2024-10-07,,29.0,Active,Renewal
sub_de3186,usr_dc45014a,Trial_Basic,2024-11-26,2024-12-10,0.0,Trial,New_Business
sub_45ce6f,usr_25abb38d,Trial_Basic,2024-07-29,2024-08-12,0.0,Trial,New_Business
sub_e9e80d,usr_43461dc9,Trial_Basic,2024-02-19,2024-03-04,0.0,Trial,New_Business
sub_005be3,usr_a5d27de9,Trial_Basic,2024-03-15,2024-03-29,0.0,Trial,New_Business
sub_93287d,usr_a5d27de9,Basic_Annual,2024-03-30,,290.0,Active,New_Business
sub_c076a0,usr_a430c4cd,Trial_Pro,2024-11-18,2024-12-02,0.0,Trial,New_Business
sub_4c7001,usr_a430c4cd,Basic_Monthly,2024-12-03,,29.0,Active,New_Business
sub_d9ec48,usr_d90e47d2,Trial_Pro,2024-01-25,2024-02-08,0.0,Trial,New_Business
sub_c8054d,usr_95b79b85,Trial_Basic,2024-04-25,2024-05-09,0.0,Trial,New_Business
sub_6253a5,usr_03659ccb,Trial_Pro,2024-06-15,2024-06-29,0.0,Trial,New_Business
sub_c535aa,usr_5c20708c,Trial_Basic,2024-04-08,2024-04-22,0.0,Trial,New_Business
sub_6a2ee4,usr_65abef11,Trial_Basic,2024-10-16,2024-10-30,0.0,Trial,New_Business
sub_cb0b64,usr_4bfdb2bc,Trial_Pro,2024-06-16,2024-06-30,0.0,Trial,New_Business
sub_7cfcdb,usr_4bfdb2bc,Pro_Monthly,2024-07-01,2024-07-31,99.0,Active,New_Business
sub_ea02a7,usr_4bfdb2bc,Pro_Monthly,2024-08-01,,99.0,Active,Renewal
sub_63c308,usr_5791c15c,Trial_Basic,2024-03-02,2024-03-16,0.0,Trial,New_Business
sub_83cb56,usr_c82fd1a4,Trial_Basic,2024-11-15,2024-11-29,0.0,Trial,New_Business
sub_ddb180,usr_f1b5f457,Trial_Basic,2024-01-31,2024-02-14,0.0,Trial,New_Business
sub_464a5a,usr_9f849bc9,Trial_Pro,2024-05-26,2024-06-09,0.0,Trial,New_Business
sub_40ee92,usr_f4cfd362,Trial_Pro,2024-09-09,2024-09-23,0.0,Trial,New_Business
sub_f1d2e6,usr_84d190d1,Trial_Basic,2024-04-19,2024-05-03,0.0,Trial,New_Business
sub_cbd881,usr_80e8db89,Trial_Basic,2024-09-29,2024-10-13,0.0,Trial,New_Business
sub_9392fc,usr_80e8db89,Basic_Monthly,2024-10-14,2024-11-13,29.0,Active,New_Business
sub_5b945b,usr_80e8db89,Basic_Monthly,2024-11-14,2024-11-14,0.0,Cancelled,Churn
sub_a703c0,usr_d3afa139,Trial_Pro,2024-10-19,2024-11-02,0.0,Trial,New_Business
sub_0e03cb,usr_d3afa139,Basic_Monthly,2024-11-03,2024-12-03,29.0,Active,New_Business
sub_47dea9,usr_d3afa139,Basic_Monthly,2024-12-04,2024-12-04,0.0,Cancelled,Churn
sub_fa52c7,usr_f008cbbb,Trial_Pro,2024-06-07,2024-06-21,0.0,Trial,New_Business
sub_ceb53f,usr_8ca2bef7,Trial_Basic,2024-09-07,2024-09-21,0.0,Trial,New_Business
sub_85780a,usr_4004d4e4,Trial_Pro,2024-01-21,2024-02-04,0.0,Trial,New_Business
sub_b925c7,usr_c20ad840,Trial_Pro,2024-06-04,2024-06-18,0.0,Trial,New_Business
sub_8d3656,usr_9db17e77,Trial_Pro,2024-10-04,2024-10-18,0.0,Trial,New_Business
sub_be9452,usr_9db17e77,Basic_Monthly,2024-10-19,2024-11-18,29.0,Active,New_Business
sub_e42a8f,usr_9db17e77,Basic_Monthly,2024-11-19,2024-11-19,0.0,Cancelled,Churn
sub_c3fd63,usr_057b85fd,Trial_Basic,2024-08-02,2024-08-16,0.0,Trial,New_Business
sub_258a0a,usr_6e083ecc,Trial_Pro,2024-01-05,2024-01-19,0.0,Trial,New_Business
sub_f9f1d3,usr_2692da39,Trial_Basic,2024-01-14,2024-01-28,0.0,Trial,New_Business
sub_13ee9a,usr_2692da39,Pro_Monthly,2024-01-29,2024-02-28,99.0,Active,New_Business
sub_17732a,usr_2692da39,Pro_Monthly,2024-02-29,,99.0,Active,Renewal
sub_46fe63,usr_c64922e0,Trial_Basic,2024-08-03,2024-08-17,0.0,Trial,New_Business
sub_949d4e,usr_31486145,Trial_Pro,2024-07-09,2024-07-23,0.0,Trial,New_Business
sub_64b74d,usr_bc58e48d,Trial_Pro,2024-11-06,2024-11-20,0.0,Trial,New_Business
sub_216775,usr_992a6bda,Trial_Pro,2024-10-01,2024-10-15,0.0,Trial,New_Business
sub_8882ae,usr_992a6bda,Basic_Annual,2024-10-16,,290.0,Active,New_Business
sub_4e8911,usr_b0821621,Trial_Basic,2024-01-02,2024-01-16,0.0,Trial,New_Business
sub_0d5327,usr_b0821621,Pro_Monthly,2024-01-17,2024-02-16,99.0,Active,New_Business
sub_e4e6f3,usr_b0821621,Pro_Monthly,2024-02-17,2024-02-17,0.0,Cancelled,Churn
sub_0620c6,usr_f3f47820,Trial_Basic,2024-03-14,2024-03-28,0.0,Trial,New_Business
sub_273338,usr_9d014b96,Trial_Basic,2024-09-18,2024-10-02,0.0,Trial,New_Business
sub_b0b3f2,usr_192798b4,Trial_Basic,2024-11-11,2024-11-25,0.0,Trial,New_Business
sub_1565c4,usr_326fce6e,Trial_Pro,2024-04-04,2024-04-18,0.0,Trial,New_Business
sub_27146a,usr_a508cd28,Trial_Pro,2024-03-24,2024-04-07,0.0,Trial,New_Business
sub_699909,usr_e2d275f4,Trial_Pro,2024-11-10,2024-11-24,0.0,Trial,New_Business
sub_8e1a0b,usr_e2d275f4,Basic_Monthly,2024-11-25,2024-12-25,29.0,Active,New_Business
sub_28f9cc,usr_e2d275f4,Basic_Monthly,2024-12-26,,29.0,Active,Renewal
sub_13ab02,usr_7bb2a6b0,Trial_Basic,2024-07-25,2024-08-08,0.0,Trial,New_Business
sub_b2f266,usr_5ba9622f,Trial_Pro,2024-02-19,2024-03-04,0.0,Trial,New_Business
sub_178721,usr_23185882,Trial_Pro,2024-10-29,2024-11-12,0.0,Trial,New_Business
sub_c7ff7b,usr_23185882,Pro_Annual,2024-11-13,,990.0,Active,New_Business
sub_e373a9,usr_799921e4,Trial_Pro,2024-07-17,2024-07-31,0.0,Trial,New_Business
sub_d1ef2d,usr_c13a902c,Trial_Pro,2024-03-04,2024-03-18,0.0,Trial,New_Business
sub_162bfc,usr_3577ae08,Trial_Basic,2024-08-11,2024-08-25,0.0,Trial,New_Business
sub_1ad4cb,usr_8b29390d,Trial_Pro,2024-02-08,2024-02-22,0.0,Trial,New_Business
sub_834b59,usr_fc61ff00,Trial_Basic,2024-11-10,2024-11-24,0.0,Trial,New_Business
sub_41daf4,usr_0a28b609,Trial_Basic,2024-11-16,2024-11-30,0.0,Trial,New_Business
sub_d1cba3,usr_0a28b609,Pro_Monthly,2024-12-01,2024-12-31,99.0,Active,New_Business
sub_5d7a21,usr_0a28b609,Pro_Monthly,2025-01-01,,99.0,Active,Renewal
sub_a9494f,usr_0bb8c097,Trial_Basic,2024-02-03,2024-02-17,0.0,Trial,New_Business
sub_9cbf77,usr_8e3cea30,Trial_Pro,2024-12-10,2024-12-24,0.0,Trial,New_Business
sub_3108fc,usr_84d515cb,Trial_Pro,2024-09-30,2024-10-14,0.0,Trial,New_Business
sub_b8b478,usr_84d515cb,Pro_Monthly,2024-10-15,2024-11-14,99.0,Active,New_Business
sub_850a3b,usr_84d515cb,Pro_Monthly,2024-11-15,,99.0,Active,Renewal
sub_4edfe2,usr_8ceb4025,Trial_Basic,2024-10-12,2024-10-26,0.0,Trial,New_Business
sub_17e98c,usr_8ceb4025,Pro_Monthly,2024-10-27,2024-11-26,99.0,Active,New_Business
sub_c453c2,usr_8ceb4025,Pro_Monthly,2024-11-27,2024-11-27,0.0,Cancelled,Churn
sub_a2cb89,usr_6301d657,Trial_Basic,2024-10-09,2024-10-23,0.0,Trial,New_Business
sub_d765bb,usr_6301d657,Basic_Monthly,2024-10-24,2024-11-23,29.0,Active,New_Business
sub_846894,usr_6301d657,Basic_Monthly,2024-11-24,,29.0,Active,Renewal
sub_2030c5,usr_7252404d,Trial_Pro,2024-10-17,2024-10-31,0.0,Trial,New_Business
sub_956e1b,usr_7252404d,Basic_Annual,2024-11-01,,290.0,Active,New_Business
sub_dad02b,usr_23c351de,Trial_Pro,2024-01-14,2024-01-28,0.0,Trial,New_Business
sub_984357,usr_53695a8e,Trial_Basic,2024-02-29,2024-03-14,0.0,Trial,New_Business
sub_8e6665,usr_548f4aaf,Trial_Basic,2024-12-24,2025-01-07,0.0,Trial,New_Business
sub_f36512,usr_9ae07e6e,Trial_Basic,2024-02-02,2024-02-16,0.0,Trial,New_Business
sub_bf1cb5,usr_6694f2ba,Trial_Pro,2024-05-10,2024-05-24,0.0,Trial,New_Business
sub_ce27b0,usr_5be5b081,Trial_Pro,2024-03-09,2024-03-23,0.0,Trial,New_Business
sub_25982d,usr_5be5b081,Pro_Monthly,2024-03-24,2024-04-23,99.0,Active,New_Business
sub_45e62f,usr_5be5b081,Pro_Monthly,2024-04-24,,99.0,Active,Renewal
sub_efa9ad,usr_5fab01d7,Trial_Basic,2024-08-11,2024-08-25,0.0,Trial,New_Business
sub_01718f,usr_850cffb0,Trial_Basic,2024-11-20,2024-12-04,0.0,Trial,New_Business
sub_d6f57c,usr_c27f1859,Trial_Basic,2024-04-21,2024-05-05,0.0,Trial,New_Business
sub_6fa0e3,usr_c27f1859,Basic_Monthly,2024-05-06,2024-06-05,29.0,Active,New_Business
sub_737be8,usr_c27f1859,Basic_Monthly,2024-06-06,,29.0,Active,Renewal
sub_91f69b,usr_af55421a,Trial_Basic,2024-09-13,2024-09-27,0.0,Trial,New_Business
sub_e15a25,usr_217931f2,Trial_Pro,2024-05-29,2024-06-12,0.0,Trial,New_Business
sub_ca737a,usr_a18a0a3d,Trial_Basic,2024-11-26,2024-12-10,0.0,Trial,New_Business
sub_c7c6f0,usr_3007a848,Trial_Pro,2024-07-20,2024-08-03,0.0,Trial,New_Business
sub_449e49,usr_abca87ed,Trial_Pro,2024-02-09,2024-02-23,0.0,Trial,New_Business
sub_cad268,usr_bef3bb2e,Trial_Pro,2024-02-09,2024-02-23,0.0,Trial,New_Business
sub_605988,usr_8798e5f8,Trial_Basic,2024-03-21,2024-04-04,0.0,Trial,New_Business
sub_ebcfd0,usr_98b09aa4,Trial_Basic,2024-08-10,2024-08-24,0.0,Trial,New_Business
sub_654880,usr_c179704e,Trial_Basic,2024-09-11,2024-09-25,0.0,Trial,New_Business
sub_13dc72,usr_c86f59c1,Trial_Pro,2024-12-27,2025-01-10,0.0,Trial,New_Business
sub_1ee02e,usr_ae1f1daf,Trial_Pro,2024-11-10,2024-11-24,0.0,Trial,New_Business
sub_6859fa,usr_db6e7836,Trial_Pro,2024-01-09,2024-01-23,0.0,Trial,New_Business
sub_84df5a,usr_2c1bce64,Trial_Pro,2024-01-22,2024-02-05,0.0,Trial,New_Business
sub_1e1fff,usr_ba372ff8,Trial_Pro,2024-02-21,2024-03-06,0.0,Trial,New_Business
sub_4314f0,usr_f57da645,Trial_Pro,2024-04-12,2024-04-26,0.0,Trial,New_Business
sub_3b0e4f,usr_f57da645,Basic_Monthly,2024-04-27,2024-05-27,29.0,Active,New_Business
sub_cddc23,usr_f57da645,Basic_Monthly,2024-05-28,,29.0,Active,Renewal
sub_61da59,usr_10f3e44e,Trial_Basic,2024-04-25,2024-05-09,0.0,Trial,New_Business
sub_333723,usr_789dfb06,Trial_Pro,2024-06-02,2024-06-16,0.0,Trial,New_Business
sub_b9ddd1,usr_474ebf8b,Trial_Basic,2024-03-26,2024-04-09,0.0,Trial,New_Business
sub_d8db82,usr_474ebf8b,Basic_Annual,2024-04-10,,290.0,Active,New_Business
sub_b307db,usr_ddc823e1,Trial_Basic,2024-02-23,2024-03-08,0.0,Trial,New_Business
sub_762320,usr_14644c69,Trial_Basic,2024-03-21,2024-04-04,0.0,Trial,New_Business
sub_a0cbe6,usr_14644c69,Basic_Monthly,2024-04-05,2024-05-05,29.0,Active,New_Business
sub_08b530,usr_14644c69,Basic_Monthly,2024-05-06,,29.0,Active,Renewal
sub_1c0c7e,usr_124339f3,Trial_Pro,2024-09-29,2024-10-13,0.0,Trial,New_Business
sub_3d3c1c,usr_82c4aabb,Trial_Pro,2024-05-29,2024-06-12,0.0,Trial,New_Business
sub_806166,usr_cb0a3935,Trial_Basic,2024-10-14,2024-10-28,0.0,Trial,New_Business
sub_cac9bb,usr_e7aaa065,Trial_Basic,2024-10-14,2024-10-28,0.0,Trial,New_Business
sub_023a29,usr_94154037,Trial_Basic,2024-11-19,2024-12-03,0.0,Trial,New_Business
sub_a3a4a8,usr_90a8943e,Trial_Pro,2024-01-02,2024-01-16,0.0,Trial,New_Business
sub_e3d8e4,usr_5cac72cf,Trial_Pro,2024-09-12,2024-09-26,0.0,Trial,New_Business
sub_12cf6e,usr_d65454a6,Trial_Basic,2024-01-16,2024-01-30,0.0,Trial,New_Business
sub_6ffa28,usr_5dd2c60a,Trial_Pro,2024-05-10,2024-05-24,0.0,Trial,New_Business
sub_b986d4,usr_5dd2c60a,Basic_Annual,2024-05-25,,290.0,Active,New_Business
sub_109927,usr_7ba5b806,Trial_Pro,2024-10-25,2024-11-08,0.0,Trial,New_Business
sub_853783,usr_4b5bea05,Trial_Basic,2024-04-06,2024-04-20,0.0,Trial,New_Business
sub_c5048a,usr_a8f0bf16,Trial_Pro,2024-02-26,2024-03-11,0.0,Trial,New_Business
sub_267431,usr_23e56bf3,Trial_Pro,2024-06-24,2024-07-08,0.0,Trial,New_Business
sub_dade20,usr_71606dc7,Trial_Pro,2024-03-24,2024-04-07,0.0,Trial,New_Business
sub_6fd1d3,usr_baf21839,Trial_Pro,2024-10-29,2024-11-12,0.0,Trial,New_Business
sub_769a47,usr_7a2db1f9,Trial_Basic,2024-05-03,2024-05-17,0.0,Trial,New_Business
sub_d99eee,usr_53a8d442,Trial_Basic,2024-01-17,2024-01-31,0.0,Trial,New_Business
sub_d5d2c4,usr_53a8d442,Basic_Monthly,2024-02-01,2024-03-02,29.0,Active,New_Business
sub_f3ac70,usr_53a8d442,Basic_Monthly,2024-03-03,,29.0,Active,Renewal
sub_d63631,usr_429bef0f,Trial_Basic,2024-09-18,2024-10-02,0.0,Trial,New_Business
sub_865851,usr_b4a51613,Trial_Basic,2024-10-04,2024-10-18,0.0,Trial,New_Business
sub_5ce348,usr_5a0a3574,Trial_Pro,2024-08-25,2024-09-08,0.0,Trial,New_Business
sub_03c124,usr_56f7d4d9,Trial_Pro,2024-12-06,2024-12-20,0.0,Trial,New_Business
sub_12ce8a,usr_7a60932a,Trial_Basic,2024-03-12,2024-03-26,0.0,Trial,New_Business
sub_e348f4,usr_93d88461,Trial_Pro,2024-09-25,2024-10-09,0.0,Trial,New_Business
sub_243c5e,usr_93d88461,Pro_Monthly,2024-10-10,2024-11-09,99.0,Active,New_Business
sub_1cc40b,usr_93d88461,Pro_Monthly,2024-11-10,,99.0,Active,Renewal
sub_0b4c0b,usr_1b11af38,Trial_Basic,2024-11-29,2024-12-13,0.0,Trial,New_Business
sub_ee1f53,usr_4382e56f,Trial_Pro,2024-09-28,2024-10-12,0.0,Trial,New_Business
sub_1e8daf,usr_66251448,Trial_Basic,2024-06-09,2024-06-23,0.0,Trial,New_Business
sub_5ae484,usr_228fd40f,Trial_Basic,2024-10-01,2024-10-15,0.0,Trial,New_Business
sub_0e3392,usr_ad7483c7,Trial_Pro,2024-10-31,2024-11-14,0.0,Trial,New_Business
sub_324b6c,usr_fdaea4ce,Trial_Pro,2024-04-25,2024-05-09,0.0,Trial,New_Business
sub_d99a08,usr_fcf0aee7,Trial_Basic,2024-02-16,2024-03-01,0.0,Trial,New_Business
sub_e67d8a,usr_dda80f83,Trial_Basic,2024-12-01,2024-12-15,0.0,Trial,New_Business
sub_33d524,usr_bf449619,Trial_Basic,2024-05-15,2024-05-29,0.0,Trial,New_Business
sub_673f1d,usr_30679a3e,Trial_Basic,2024-04-20,2024-05-04,0.0,Trial,New_Business
sub_28b0a3,usr_71e062fd,Trial_Basic,2024-05-20,2024-06-03,0.0,Trial,New_Business
sub_3bcbd2,usr_71e062fd,Basic_Monthly,2024-06-04,2024-07-04,29.0,Active,New_Business
sub_d96e34,usr_71e062fd,Basic_Monthly,2024-07-05,,29.0,Active,Renewal
sub_b99cd4,usr_4d1bac88,Trial_Basic,2024-07-25,2024-08-08,0.0,Trial,New_Business
sub_bf5289,usr_fb02916e,Trial_Pro,2024-09-22,2024-10-06,0.0,Trial,New_Business
sub_9a7e4b,usr_fb02916e,Pro_Monthly,2024-10-07,2024-11-06,99.0,Active,New_Business
sub_5d0851,usr_fb02916e,Pro_Monthly,2024-11-07,,99.0,Active,Renewal
sub_578bcb,usr_50872a7d,Trial_Basic,2024-01-04,2024-01-18,0.0,Trial,New_Business
sub_2a22e8,usr_31bcf8e3,Trial_Basic,2024-10-04,2024-10-18,0.0,Trial,New_Business
sub_1722bd,usr_9f41e812,Trial_Pro,2024-06-06,2024-06-20,0.0,Trial,New_Business
sub_c8543e,usr_a21f131e,Trial_Pro,2024-01-14,2024-01-28,0.0,Trial,New_Business
sub_9d5f7b,usr_bb484a50,Trial_Basic,2024-08-30,2024-09-13,0.0,Trial,New_Business
sub_766152,usr_c3ae9adb,Trial_Basic,2024-01-24,2024-02-07,0.0,Trial,New_Business
sub_92af45,usr_c3ae9adb,Pro_Monthly,2024-02-08,2024-03-09,99.0,Active,New_Business
sub_80bacb,usr_c3ae9adb,Pro_Monthly,2024-03-10,,99.0,Active,Renewal
sub_177b83,usr_185ee766,Trial_Basic,2024-06-15,2024-06-29,0.0,Trial,New_Business
sub_457a22,usr_b2c6f029,Trial_Basic,2024-11-04,2024-11-18,0.0,Trial,New_Business
sub_7d3af9,usr_6d455be5,Trial_Basic,2024-11-22,2024-12-06,0.0,Trial,New_Business
sub_102f91,usr_661a81f0,Trial_Basic,2024-07-14,2024-07-28,0.0,Trial,New_Business
sub_3a5e35,usr_661a81f0,Pro_Annual,2024-07-29,,990.0,Active,New_Business
sub_cbc92f,usr_3d1cbf3f,Trial_Basic,2024-04-22,2024-05-06,0.0,Trial,New_Business
sub_be75f0,usr_3d1cbf3f,Pro_Monthly,2024-05-07,2024-06-06,99.0,Active,New_Business
sub_c290c0,usr_3d1cbf3f,Pro_Monthly,2024-06-07,,99.0,Active,Renewal
sub_fa6f34,usr_ffc77f8c,Trial_Pro,2024-03-10,2024-03-24,0.0,Trial,New_Business
sub_bac357,usr_ffc77f8c,Pro_Monthly,2024-03-25,2024-04-24,99.0,Active,New_Business
sub_5a24e9,usr_ffc77f8c,Pro_Monthly,2024-04-25,,99.0,Active,Renewal
sub_2209d8,usr_fc3c2f9f,Trial_Basic,2024-05-02,2024-05-16,0.0,Trial,New_Business
sub_87af08,usr_4221f59f,Trial_Basic,2024-04-17,2024-05-01,0.0,Trial,New_Business
sub_51eac7,usr_21aab7c3,Trial_Basic,2024-04-23,2024-05-07,0.0,Trial,New_Business
sub_e4d4f7,usr_b0286fc7,Trial_Pro,2024-12-08,2024-12-22,0.0,Trial,New_Business
sub_25f6ac,usr_b0286fc7,Pro_Monthly,2024-12-23,,99.0,Active,New_Business
sub_022015,usr_83f52b51,Trial_Pro,2024-11-04,2024-11-18,0.0,Trial,New_Business
sub_9da297,usr_f42652d2,Trial_Pro,2024-01-21,2024-02-04,0.0,Trial,New_Business
sub_40e9c4,usr_c4fabf24,Trial_Pro,2024-01-30,2024-02-13,0.0,Trial,New_Business
sub_333423,usr_c4fabf24,Basic_Annual,2024-02-14,,290.0,Active,New_Business
sub_55620d,usr_42484da5,Trial_Pro,2024-02-28,2024-03-13,0.0,Trial,New_Business
sub_a35549,usr_ff381d95,Trial_Pro,2024-01-21,2024-02-04,0.0,Trial,New_Business
sub_989a08,usr_ff381d95,Basic_Annual,2024-02-05,,290.0,Active,New_Business
sub_c87b3d,usr_b9d207b4,Trial_Basic,2024-06-04,2024-06-18,0.0,Trial,New_Business
sub_bb699a,usr_62fc7e64,Trial_Pro,2024-09-10,2024-09-24,0.0,Trial,New_Business
sub_0bd9f3,usr_e27c2e74,Trial_Basic,2024-05-13,2024-05-27,0.0,Trial,New_Business
sub_eee7d7,usr_e4e19579,Trial_Basic,2024-05-06,2024-05-20,0.0,Trial,New_Business
sub_8a4c1e,usr_5b9f7f9a,Trial_Basic,2024-01-20,2024-02-03,0.0,Trial,New_Business
sub_7fa82a,usr_5b9f7f9a,Basic_Annual,2024-02-04,,290.0,Active,New_Business
sub_34fadf,usr_aa2cd842,Trial_Basic,2024-01-16,2024-01-30,0.0,Trial,New_Business
sub_315d90,usr_092b0ba0,Trial_Pro,2024-01-11,2024-01-25,0.0,Trial,New_Business
sub_60f7fc,usr_092b0ba0,Pro_Monthly,2024-01-26,2024-02-25,99.0,Active,New_Business
sub_063295,usr_092b0ba0,Pro_Monthly,2024-02-26,,99.0,Active,Renewal
sub_1d9af1,usr_53250343,Trial_Pro,2024-04-29,2024-05-13,0.0,Trial,New_Business
sub_c0fdb2,usr_975c09de,Trial_Pro,2024-11-22,2024-12-06,0.0,Trial,New_Business
sub_73d79a,usr_35cd9b77,Trial_Pro,2024-11-15,2024-11-29,0.0,Trial,New_Business
sub_7fa213,usr_c60e0e4e,Trial_Basic,2024-11-15,2024-11-29,0.0,Trial,New_Business
sub_acd973,usr_633d0b66,Trial_Pro,2024-10-20,2024-11-03,0.0,Trial,New_Business
sub_d1f879,usr_6db82272,Trial_Basic,2024-10-28,2024-11-11,0.0,Trial,New_Business
