subscription_id,user_id,plan_id,start_date,end_date,amount,status,transaction_type
sub_451456,usr_49704c24,trial_pro,2024-11-01,2024-11-15,0.0,trial,new_business
sub_cb7950,usr_a4019acc,trial_pro,2024-10-25,2024-11-08,0.0,trial,new_business
sub_9f02e9,usr_d2a4af4a,trial_basic,2024-01-29,2024-02-12,0.0,trial,new_business
sub_a93f71,usr_ad2cab0e,trial_pro,2024-04-06,2024-04-20,0.0,trial,new_business
sub_001a30,usr_4e1beb6a,trial_pro,2024-07-08,2024-07-22,0.0,trial,new_business
sub_dc3440,usr_4e1beb6a,pro_monthly,2024-07-23,2024-08-22,99.0,active,new_business
sub_c7cc2c,usr_4e1beb6a,pro_monthly,2024-08-23,,99.0,active,renewal
sub_c4e6f0,usr_d5dd4d4f,trial_pro,2024-10-12,2024-10-26,0.0,trial,new_business
sub_0b3198,usr_d5dd4d4f,basic_monthly,2024-10-27,2024-11-26,29.0,active,new_business
sub_ab8e59,usr_d5dd4d4f,basic_monthly,2024-11-27,,29.0,active,renewal
sub_9e7aa3,usr_fddd4252,trial_basic,2024-01-02,2024-01-16,0.0,trial,new_business
sub_cd635b,usr_038ec1e5,trial_pro,2024-06-03,2024-06-17,0.0,trial,new_business
sub_0bb7ff,usr_186b5cc6,trial_pro,2024-10-18,2024-11-01,0.0,trial,new_business
sub_6271bc,usr_d629ed02,trial_basic,2024-09-08,2024-09-22,0.0,trial,new_business
sub_2db4eb,usr_74723bfa,trial_pro,2024-05-23,2024-06-06,0.0,trial,new_business
sub_d7cc13,usr_31b18e33,trial_pro,2024-07-10,2024-07-24,0.0,trial,new_business
sub_1a5e79,usr_7b27fbad,trial_basic,2024-02-28,2024-03-13,0.0,trial,new_business
sub_cb9e57,usr_eebfce55,trial_basic,2024-10-09,2024-10-23,0.0,trial,new_business
sub_1bb94a,usr_a2cd5797,trial_pro,2024-04-14,2024-04-28,0.0,trial,new_business
sub_d48ce0,usr_a2cd5797,basic_monthly,2024-04-29,2024-05-29,29.0,active,new_business
sub_cb512b,usr_a2cd5797,basic_monthly,2024-05-30,,29.0,active,renewal
sub_c78ec6,usr_c8c5f50a,trial_basic,2024-05-01,2024-05-15,0.0,trial,new_business
sub_d2a3fe,usr_1c950033,trial_pro,2024-03-10,2024-03-24,0.0,trial,new_business
sub_73c54a,usr_c68d8626,trial_pro,2024-11-04,2024-11-18,0.0,trial,new_business
sub_8f1ab3,usr_e59eafaa,trial_pro,2024-11-01,2024-11-15,0.0,trial,new_business
sub_9139aa,usr_e59eafaa,pro_monthly,2024-11-16,2024-12-16,99.0,active,new_business
sub_8ec86f,usr_e59eafaa,pro_monthly,2024-12-17,,99.0,active,renewal
sub_c87775,usr_e2d80b62,trial_basic,2024-03-11,2024-03-25,0.0,trial,new_business
sub_1119b8,usr_6d628e36,trial_basic,2024-02-05,2024-02-19,0.0,trial,new_business
sub_968b76,usr_6d628e36,pro_monthly,2024-02-20,2024-03-21,99.0,active,new_business
sub_4e5170,usr_6d628e36,pro_monthly,2024-03-22,,99.0,active,renewal
sub_f295fa,usr_1f1249f9,trial_basic,2024-05-01,2024-05-15,0.0,trial,new_business
sub_279c39,usr_f0954948,trial_pro,2024-03-09,2024-03-23,0.0,trial,new_business
sub_853eb4,usr_0f881e5a,trial_basic,2024-06-29,2024-07-13,0.0,trial,new_business
sub_328f6e,usr_0f881e5a,pro_monthly,2024-07-14,2024-08-13,99.0,active,new_business
sub_bb2edd,usr_0f881e5a,pro_monthly,2024-08-14,,99.0,active,renewal
sub_c1608f,usr_36f13d6a,trial_pro,2024-09-07,2024-09-21,0.0,trial,new_business
sub_cab3cc,usr_307afe8b,trial_pro,2024-09-29,2024-10-13,0.0,trial,new_business
sub_9f9b6f,usr_7dfa584f,trial_pro,2024-03-30,2024-04-13,0.0,trial,new_business
sub_32475e,usr_eaee7df4,trial_basic,2024-03-24,2024-04-07,0.0,trial,new_business
sub_05e207,usr_c919061e,trial_pro,2024-06-25,2024-07-09,0.0,trial,new_business
sub_cda4b4,usr_d9ac7c15,trial_basic,2024-05-18,2024-06-01,0.0,trial,new_business
sub_f026ae,usr_325d5d69,trial_basic,2024-12-09,2024-12-23,0.0,trial,new_business
sub_68e028,usr_38224d48,trial_pro,2024-06-09,2024-06-23,0.0,trial,new_business
sub_3331fa,usr_8aaac5b2,trial_pro,2024-02-09,2024-02-23,0.0,trial,new_business
sub_8e97a7,usr_e389ddb7,trial_pro,2024-10-04,2024-10-18,0.0,trial,new_business
sub_902db1,usr_23824ffc,trial_pro,2024-09-28,2024-10-12,0.0,trial,new_business
sub_4bb82b,usr_7dd9ded5,trial_basic,2024-02-26,2024-03-11,0.0,trial,new_business
sub_6775ab,usr_a0177bce,trial_basic,2024-02-14,2024-02-28,0.0,trial,new_business
sub_bb6d12,usr_60514bd3,trial_basic,2024-02-06,2024-02-20,0.0,trial,new_business
sub_0d06cf,usr_60514bd3,basic_monthly,2024-02-21,2024-03-22,29.0,active,new_business
sub_4e97fd,usr_60514bd3,basic_monthly,2024-03-23,,29.0,active,renewal
sub_3c0b62,usr_b05312c1,trial_pro,2024-09-13,2024-09-27,0.0,trial,new_business
sub_2ea5cb,usr_95353e8c,trial_basic,2024-08-27,2024-09-10,0.0,trial,new_business
sub_618e9d,usr_24055fef,trial_pro,2024-01-02,2024-01-16,0.0,trial,new_business
sub_40bcd5,usr_1c089e1a,trial_basic,2024-09-14,2024-09-28,0.0,trial,new_business
sub_269de5,usr_8c9d1127,trial_pro,2024-01-07,2024-01-21,0.0,trial,new_business
sub_517be4,usr_8c9d1127,pro_monthly,2024-01-22,2024-02-21,99.0,active,new_business
sub_83dc0b,usr_8c9d1127,pro_monthly,2024-02-22,,99.0,active,renewal
sub_692c3a,usr_7a633990,trial_pro,2024-08-23,2024-09-06,0.0,trial,new_business
sub_7aa62b,usr_373e0dce,trial_basic,2024-02-04,2024-02-18,0.0,trial,new_business
sub_d31b4b,usr_fcafe490,trial_basic,2024-04-26,2024-05-10,0.0,trial,new_business
sub_232a83,usr_d3f7c0a7,trial_pro,2024-09-17,2024-10-01,0.0,trial,new_business
sub_e89486,usr_d3f7c0a7,basic_monthly,2024-10-02,2024-11-01,29.0,active,new_business
sub_b2772f,usr_d3f7c0a7,basic_monthly,2024-11-02,,29.0,active,renewal
sub_fc3f2b,usr_30e3e1ad,trial_basic,2024-03-18,2024-04-01,0.0,trial,new_business
sub_bcb2ef,usr_b6b4f61e,trial_pro,2024-11-24,2024-12-08,0.0,trial,new_business
sub_ac0764,usr_b6b4f61e,basic_monthly,2024-12-09,,29.0,active,new_business
sub_d3219e,usr_860b2d2f,trial_pro,2024-12-28,2025-01-11,0.0,trial,new_business
sub_22bc3f,usr_608b80fb,trial_pro,2024-08-08,2024-08-22,0.0,trial,new_business
sub_148ad8,usr_1bcfb230,trial_basic,2024-02-27,2024-03-12,0.0,trial,new_business
sub_feb170,usr_918656da,trial_basic,2024-04-22,2024-05-06,0.0,trial,new_business
sub_0cb1c3,usr_9f5ddca2,trial_basic,2024-04-14,2024-04-28,0.0,trial,new_business
sub_84789e,usr_9f5ddca2,basic_monthly,2024-04-29,2024-05-29,29.0,active,new_business
sub_020acc,usr_9f5ddca2,basic_monthly,2024-05-30,,29.0,active,renewal
sub_42444b,usr_88dbb3b7,trial_basic,2024-05-23,2024-06-06,0.0,trial,new_business
sub_320f16,usr_88dbb3b7,pro_monthly,2024-06-07,2024-07-07,99.0,active,new_business
sub_210cf8,usr_88dbb3b7,pro_monthly,2024-07-08,,99.0,active,renewal
sub_060181,usr_197c0cc1,trial_pro,2024-02-22,2024-03-07,0.0,trial,new_business
sub_17026c,usr_197c0cc1,pro_annual,2024-03-08,,990.0,active,new_business
sub_14796a,usr_85461f61,trial_basic,2024-12-11,2024-12-25,0.0,trial,new_business
sub_9f51d2,usr_04039453,trial_basic,2024-01-13,2024-01-27,0.0,trial,new_business
sub_0a05c9,usr_c93a8530,trial_pro,2024-10-25,2024-11-08,0.0,trial,new_business
sub_ef6852,usr_044a682a,trial_pro,2024-09-26,2024-10-10,0.0,trial,new_business
sub_7e4481,usr_e923fd28,trial_basic,2024-01-30,2024-02-13,0.0,trial,new_business
sub_9ff0a9,usr_e923fd28,basic_monthly,2024-02-14,2024-03-15,29.0,active,new_business
sub_4295ba,usr_e923fd28,basic_monthly,2024-03-16,,29.0,active,renewal
sub_6f4800,usr_1043fc7c,trial_pro,2024-07-07,2024-07-21,0.0,trial,new_business
sub_92fc14,usr_b68b69f5,trial_basic,2024-09-07,2024-09-21,0.0,trial,new_business
sub_be4b81,usr_b68b69f5,pro_monthly,2024-09-22,2024-10-22,99.0,active,new_business
sub_725faa,usr_b68b69f5,pro_monthly,2024-10-23,,99.0,active,renewal
sub_95a324,usr_1d695bac,trial_pro,2024-11-17,2024-12-01,0.0,trial,new_business
sub_63baa8,usr_1d695bac,pro_monthly,2024-12-02,,99.0,active,new_business
sub_48bc23,usr_f7c8900f,trial_pro,2024-09-28,2024-10-12,0.0,trial,new_business
sub_84cc98,usr_391224d4,trial_pro,2024-02-07,2024-02-21,0.0,trial,new_business
sub_5710f6,usr_5a1ed426,trial_pro,2024-10-12,2024-10-26,0.0,trial,new_business
sub_004286,usr_124d4609,trial_basic,2024-10-15,2024-10-29,0.0,trial,new_business
sub_8a11c7,usr_9f3d67ec,trial_pro,2024-12-14,2024-12-28,0.0,trial,new_business
sub_7867d5,usr_76f127f4,trial_basic,2024-03-01,2024-03-15,0.0,trial,new_business
sub_6d13ec,usr_76f127f4,basic_monthly,2024-03-16,2024-04-15,29.0,active,new_business
sub_442134,usr_76f127f4,basic_monthly,2024-04-16,,29.0,active,renewal
sub_c62029,usr_3394a3a9,trial_basic,2024-11-15,2024-11-29,0.0,trial,new_business
sub_31799b,usr_558c7266,trial_pro,2024-03-21,2024-04-04,0.0,trial,new_business
sub_dfa805,usr_f69f288a,trial_basic,2024-02-10,2024-02-24,0.0,trial,new_business
sub_80459b,usr_6a7bcb16,trial_pro,2024-11-07,2024-11-21,0.0,trial,new_business
sub_c0fc69,usr_0dff239b,trial_pro,2024-01-12,2024-01-26,0.0,trial,new_business
sub_fb274a,usr_0dff239b,basic_monthly,2024-01-27,2024-02-26,29.0,active,new_business
sub_95b1e6,usr_0dff239b,basic_monthly,2024-02-27,2024-02-27,0.0,cancelled,churn
sub_07565c,usr_4c96d01a,trial_basic,2024-10-06,2024-10-20,0.0,trial,new_business
sub_fe4b14,usr_c6023e54,trial_basic,2024-05-09,2024-05-23,0.0,trial,new_business
sub_afcf23,usr_974ca449,trial_pro,2024-04-07,2024-04-21,0.0,trial,new_business
sub_b01a6d,usr_58a40130,trial_pro,2024-09-11,2024-09-25,0.0,trial,new_business
sub_7f250b,usr_d5728db0,trial_basic,2024-01-10,2024-01-24,0.0,trial,new_business
sub_ac7041,usr_d5728db0,pro_monthly,2024-01-25,2024-02-24,99.0,active,new_business
sub_fed361,usr_d5728db0,pro_monthly,2024-02-25,,99.0,active,renewal
sub_20ddd2,usr_625e5f00,trial_basic,2024-09-18,2024-10-02,0.0,trial,new_business
sub_49b7fe,usr_ede86de4,trial_pro,2024-07-07,2024-07-21,0.0,trial,new_business
sub_ed731f,usr_ede86de4,basic_annual,2024-07-22,,290.0,active,new_business
sub_9ceaee,usr_60fdf811,trial_basic,2024-12-09,2024-12-23,0.0,trial,new_business
sub_fd6782,usr_777b5067,trial_pro,2024-03-16,2024-03-30,0.0,trial,new_business
sub_a51129,usr_09c497a0,trial_pro,2024-02-24,2024-03-09,0.0,trial,new_business
sub_02e5dd,usr_3a90ad07,trial_pro,2024-09-22,2024-10-06,0.0,trial,new_business
sub_25da3c,usr_aeb082f0,trial_basic,2024-08-30,2024-09-13,0.0,trial,new_business
sub_2d694d,usr_f22b472d,trial_pro,2024-12-10,2024-12-24,0.0,trial,new_business
sub_a6c501,usr_bcb4fba4,trial_pro,2024-01-17,2024-01-31,0.0,trial,new_business
sub_18a572,usr_9f6518b5,trial_pro,2024-02-01,2024-02-15,0.0,trial,new_business
sub_793847,usr_9271f826,trial_pro,2024-02-13,2024-02-27,0.0,trial,new_business
sub_0dcab1,usr_1c7846a6,trial_basic,2024-04-13,2024-04-27,0.0,trial,new_business
sub_8c13d0,usr_95c95042,trial_basic,2024-02-04,2024-02-18,0.0,trial,new_business
sub_577eb8,usr_138389ce,trial_pro,2024-05-30,2024-06-13,0.0,trial,new_business
sub_8f96b5,usr_dc0b766d,trial_pro,2024-05-06,2024-05-20,0.0,trial,new_business
sub_10d2d5,usr_e651579f,trial_basic,2024-09-11,2024-09-25,0.0,trial,new_business
sub_f0447a,usr_8cfd09cb,trial_pro,2024-12-29,2025-01-12,0.0,trial,new_business
sub_aa7682,usr_81fcac61,trial_basic,2024-07-31,2024-08-14,0.0,trial,new_business
sub_0ae976,usr_3eb41514,trial_basic,2024-06-14,2024-06-28,0.0,trial,new_business
sub_7f8efa,usr_a16d5fdb,trial_basic,2024-01-05,2024-01-19,0.0,trial,new_business
sub_d7e7cf,usr_3730d025,trial_basic,2024-07-09,2024-07-23,0.0,trial,new_business
sub_e8a83e,usr_d221b6fb,trial_pro,2024-03-08,2024-03-22,0.0,trial,new_business
sub_5f0490,usr_d221b6fb,pro_monthly,2024-03-23,2024-04-22,99.0,active,new_business
sub_af5f59,usr_d221b6fb,pro_monthly,2024-04-23,,99.0,active,renewal
sub_450a2c,usr_f0cc8bfa,trial_pro,2024-07-24,2024-08-07,0.0,trial,new_business
sub_001606,usr_98df3a76,trial_pro,2024-11-14,2024-11-28,0.0,trial,new_business
sub_d4ffe7,usr_5ecd3ce4,trial_basic,2024-08-01,2024-08-15,0.0,trial,new_business
sub_bce394,usr_7a8d76b6,trial_basic,2024-07-02,2024-07-16,0.0,trial,new_business
sub_7db555,usr_b8302d8a,trial_basic,2024-01-16,2024-01-30,0.0,trial,new_business
sub_cac67a,usr_b8302d8a,pro_monthly,2024-01-31,2024-03-01,99.0,active,new_business
sub_4a6fe5,usr_b8302d8a,pro_monthly,2024-03-02,,99.0,active,renewal
sub_bc08dc,usr_06866bc5,trial_pro,2024-02-17,2024-03-02,0.0,trial,new_business
sub_ccd1cf,usr_f39927a9,trial_pro,2024-03-03,2024-03-17,0.0,trial,new_business
sub_6274c2,usr_c7edeaae,trial_basic,2024-01-04,2024-01-18,0.0,trial,new_business
sub_f375ae,usr_3129d145,trial_basic,2024-06-10,2024-06-24,0.0,trial,new_business
sub_3e58fc,usr_19916f68,trial_basic,2024-08-21,2024-09-04,0.0,trial,new_business
sub_5c652a,usr_a943869c,trial_basic,2024-07-26,2024-08-09,0.0,trial,new_business
sub_f8d614,usr_a943869c,basic_annual,2024-08-10,,290.0,active,new_business
sub_57f260,usr_5a00f6a1,trial_pro,2024-03-02,2024-03-16,0.0,trial,new_business
sub_f90dd0,usr_44703b05,trial_basic,2024-07-26,2024-08-09,0.0,trial,new_business
sub_cef2fa,usr_ac1f26e0,trial_pro,2024-12-18,2025-01-01,0.0,trial,new_business
sub_79dad3,usr_7922e111,trial_pro,2024-10-11,2024-10-25,0.0,trial,new_business
sub_ac261b,usr_b78aae33,trial_pro,2024-10-27,2024-11-10,0.0,trial,new_business
sub_b10311,usr_fa94fc3d,trial_pro,2024-03-19,2024-04-02,0.0,trial,new_business
sub_2c8c6c,usr_1829628d,trial_pro,2024-08-30,2024-09-13,0.0,trial,new_business
sub_a470ed,usr_1829628d,pro_monthly,2024-09-14,2024-10-14,99.0,active,new_business
sub_614657,usr_1829628d,pro_monthly,2024-10-15,,99.0,active,renewal
sub_75f112,usr_f2b66ce3,trial_basic,2024-11-09,2024-11-23,0.0,trial,new_business
sub_30d2bb,usr_6ef62bfe,trial_pro,2024-08-08,2024-08-22,0.0,trial,new_business
sub_0e0f91,usr_8dafd3fb,trial_pro,2024-05-04,2024-05-18,0.0,trial,new_business
sub_8cfceb,usr_a6b97531,trial_basic,2024-08-08,2024-08-22,0.0,trial,new_business
sub_4c7686,usr_c831c4cd,trial_pro,2024-07-16,2024-07-30,0.0,trial,new_business
sub_5636d2,usr_49d7f78d,trial_pro,2024-01-25,2024-02-08,0.0,trial,new_business
sub_ce9807,usr_909f7fd2,trial_pro,2024-06-04,2024-06-18,0.0,trial,new_business
sub_379863,usr_1c4bc269,trial_basic,2024-04-11,2024-04-25,0.0,trial,new_business
sub_ad9a43,usr_28bd4cfd,trial_pro,2024-10-02,2024-10-16,0.0,trial,new_business
sub_59dc0f,usr_bd2ba795,trial_pro,2024-01-14,2024-01-28,0.0,trial,new_business
sub_4a8378,usr_3decc3b7,trial_basic,2024-05-28,2024-06-11,0.0,trial,new_business
sub_80d59f,usr_5739ed12,trial_pro,2024-04-01,2024-04-15,0.0,trial,new_business
sub_f9ec82,usr_ab335154,trial_basic,2024-05-29,2024-06-12,0.0,trial,new_business
sub_d1f6f6,usr_9db95791,trial_pro,2024-03-31,2024-04-14,0.0,trial,new_business
sub_3c0bd7,usr_11b9488f,trial_basic,2024-05-12,2024-05-26,0.0,trial,new_business
sub_0d8518,usr_11b9488f,pro_monthly,2024-05-27,2024-06-26,99.0,active,new_business
sub_4d8b74,usr_11b9488f,pro_monthly,2024-06-27,,99.0,active,renewal
sub_817ee9,usr_89595323,trial_basic,2024-11-21,2024-12-05,0.0,trial,new_business
sub_114bde,usr_87fb9051,trial_basic,2024-01-13,2024-01-27,0.0,trial,new_business
sub_70e5ad,usr_545e89cf,trial_pro,2024-11-01,2024-11-15,0.0,trial,new_business
sub_893d0d,usr_8b3ff20e,trial_pro,2024-02-24,2024-03-09,0.0,trial,new_business
sub_584f3f,usr_98371e26,trial_pro,2024-12-20,2025-01-03,0.0,trial,new_business
sub_206de6,usr_ad1674cc,trial_basic,2024-05-11,2024-05-25,0.0,trial,new_business
sub_8b6cbb,usr_8e2c9fa4,trial_basic,2024-07-15,2024-07-29,0.0,trial,new_business
sub_bc076f,usr_76a47a57,trial_pro,2024-04-15,2024-04-29,0.0,trial,new_business
sub_5df6f2,usr_a63e156d,trial_basic,2024-05-21,2024-06-04,0.0,trial,new_business
sub_4d8755,usr_36c89825,trial_pro,2024-12-05,2024-12-19,0.0,trial,new_business
sub_6721bf,usr_72112c82,trial_pro,2024-12-11,2024-12-25,0.0,trial,new_business
sub_412267,usr_4d9ff269,trial_basic,2024-01-03,2024-01-17,0.0,trial,new_business
sub_c9a8f9,usr_4d9ff269,pro_monthly,2024-01-18,2024-02-17,99.0,active,new_business
sub_1e19b0,usr_4d9ff269,pro_monthly,2024-02-18,,99.0,active,renewal
sub_46be18,usr_939c37bf,trial_basic,2024-11-20,2024-12-04,0.0,trial,new_business
sub_3386c1,usr_ed79a8cc,trial_pro,2024-08-20,2024-09-03,0.0,trial,new_business
sub_c8944d,usr_b8f9feba,trial_pro,2024-08-30,2024-09-13,0.0,trial,new_business
sub_0b0347,usr_ea1ce706,trial_pro,2024-05-27,2024-06-10,0.0,trial,new_business
sub_2731bb,usr_25ada17d,trial_basic,2024-11-20,2024-12-04,0.0,trial,new_business
sub_e49ced,usr_a8ab05d0,trial_pro,2024-05-05,2024-05-19,0.0,trial,new_business
sub_891629,usr_19a1c038,trial_basic,2024-07-22,2024-08-05,0.0,trial,new_business
sub_81debc,usr_19a1c038,basic_monthly,2024-08-06,2024-09-05,29.0,active,new_business
sub_9d2379,usr_19a1c038,basic_monthly,2024-09-06,2024-09-06,0.0,cancelled,churn
sub_ed3532,usr_334703c8,trial_pro,2024-01-29,2024-02-12,0.0,trial,new_business
sub_09b7cc,usr_39b266b5,trial_basic,2024-11-15,2024-11-29,0.0,trial,new_business
sub_7bca2a,usr_955d7872,trial_pro,2024-10-21,2024-11-04,0.0,trial,new_business
sub_f1d5d0,usr_cace31db,trial_pro,2024-06-06,2024-06-20,0.0,trial,new_business
sub_3e5939,usr_7c19964d,trial_basic,2024-08-03,2024-08-17,0.0,trial,new_business
sub_48febe,usr_b26d0e09,trial_basic,2024-09-15,2024-09-29,0.0,trial,new_business
sub_3efcba,usr_d74ffade,trial_pro,2024-04-03,2024-04-17,0.0,trial,new_business
sub_f203c5,usr_e30f7c9d,trial_basic,2024-11-07,2024-11-21,0.0,trial,new_business
sub_c5d018,usr_e30f7c9d,basic_monthly,2024-11-22,2024-12-22,29.0,active,new_business
sub_834f62,usr_e30f7c9d,basic_monthly,2024-12-23,2024-12-23,0.0,cancelled,churn
sub_767ef8,usr_d30ba6cc,trial_basic,2024-06-21,2024-07-05,0.0,trial,new_business
sub_116f64,usr_30c1384c,trial_basic,2024-04-01,2024-04-15,0.0,trial,new_business
sub_eea894,usr_06abbe55,trial_pro,2024-10-19,2024-11-02,0.0,trial,new_business
sub_201915,usr_40b93529,trial_basic,2024-08-27,2024-09-10,0.0,trial,new_business
sub_33ddbb,usr_58454498,trial_basic,2024-04-10,2024-04-24,0.0,trial,new_business
sub_9ba1a7,usr_858949be,trial_basic,2024-03-28,2024-04-11,0.0,trial,new_business
sub_4f6d9f,usr_543091bc,trial_pro,2024-09-09,2024-09-23,0.0,trial,new_business
sub_841ff3,usr_b5626d5e,trial_basic,2024-10-19,2024-11-02,0.0,trial,new_business
sub_98fac4,usr_6d825d64,trial_pro,2024-02-09,2024-02-23,0.0,trial,new_business
sub_179395,usr_f9f7137f,trial_basic,2024-01-07,2024-01-21,0.0,trial,new_business
sub_9509ec,usr_8853c746,trial_pro,2024-04-13,2024-04-27,0.0,trial,new_business
sub_8e911f,usr_5c446bfa,trial_pro,2024-12-14,2024-12-28,0.0,trial,new_business
sub_3a53a3,usr_8fba7f3a,trial_pro,2024-12-15,2024-12-29,0.0,trial,new_business
sub_174515,usr_223fde1e,trial_basic,2024-11-07,2024-11-21,0.0,trial,new_business
sub_50f152,usr_300cb228,trial_pro,2024-08-16,2024-08-30,0.0,trial,new_business
sub_4bb09d,usr_7af3af86,trial_pro,2024-02-08,2024-02-22,0.0,trial,new_business
sub_4fda20,usr_87dc61a7,trial_pro,2024-02-28,2024-03-13,0.0,trial,new_business
sub_fa3260,usr_87dc61a7,basic_annual,2024-03-14,,290.0,active,new_business
sub_ad0605,usr_9dcd02cf,trial_pro,2024-11-02,2024-11-16,0.0,trial,new_business
sub_519f1e,usr_0b413477,trial_basic,2024-10-30,2024-11-13,0.0,trial,new_business
sub_86d3bb,usr_56faca11,trial_pro,2024-09-08,2024-09-22,0.0,trial,new_business
sub_cb37be,usr_c9af448e,trial_pro,2024-03-04,2024-03-18,0.0,trial,new_business
sub_7ae8d6,usr_c3604d61,trial_pro,2024-04-02,2024-04-16,0.0,trial,new_business
sub_a2c415,usr_a0f999b7,trial_basic,2024-01-05,2024-01-19,0.0,trial,new_business
sub_e364bd,usr_39ba921d,trial_basic,2024-10-10,2024-10-24,0.0,trial,new_business
sub_a0f1b2,usr_80ba7045,trial_pro,2024-04-19,2024-05-03,0.0,trial,new_business
sub_fc22f8,usr_2e48bc03,trial_pro,2024-08-19,2024-09-02,0.0,trial,new_business
sub_786b9e,usr_e55da4e7,trial_pro,2024-06-10,2024-06-24,0.0,trial,new_business
sub_7fd449,usr_bdbf82ce,trial_basic,2024-11-14,2024-11-28,0.0,trial,new_business
sub_5dc15c,usr_a0381d0a,trial_pro,2024-10-17,2024-10-31,0.0,trial,new_business
sub_810f3e,usr_a0381d0a,pro_monthly,2024-11-01,2024-12-01,99.0,active,new_business
sub_1a7926,usr_a0381d0a,pro_monthly,2024-12-02,,99.0,active,renewal
sub_607bde,usr_1afd6bfb,trial_basic,2024-07-28,2024-08-11,0.0,trial,new_business
sub_3ec7e2,usr_d354d84c,trial_pro,2024-09-10,2024-09-24,0.0,trial,new_business
sub_7ce3b9,usr_d354d84c,pro_monthly,2024-09-25,2024-10-25,99.0,active,new_business
sub_f05b1b,usr_d354d84c,pro_monthly,2024-10-26,,99.0,active,renewal
sub_675fef,usr_ed971363,trial_pro,2024-09-25,2024-10-09,0.0,trial,new_business
sub_c9a02b,usr_8ea9f975,trial_basic,2024-05-02,2024-05-16,0.0,trial,new_business
sub_dd55b9,usr_803b3fab,trial_basic,2024-06-25,2024-07-09,0.0,trial,new_business
sub_ffd55f,usr_4c4291c2,trial_pro,2024-11-10,2024-11-24,0.0,trial,new_business
sub_4fbc32,usr_e6ef49a0,trial_pro,2024-03-04,2024-03-18,0.0,trial,new_business
sub_e2cb9f,usr_50d781d8,trial_pro,2024-08-31,2024-09-14,0.0,trial,new_business
sub_93a91c,usr_388daa33,trial_basic,2024-05-24,2024-06-07,0.0,trial,new_business
sub_31374b,usr_70466d58,trial_basic,2024-03-30,2024-04-13,0.0,trial,new_business
sub_e17192,usr_27c31848,trial_pro,2024-10-15,2024-10-29,0.0,trial,new_business
sub_665a9a,usr_d1e909a6,trial_pro,2024-02-03,2024-02-17,0.0,trial,new_business
sub_659e8c,usr_4c4e2bc7,trial_pro,2024-05-20,2024-06-03,0.0,trial,new_business
sub_b97602,usr_4c4e2bc7,basic_monthly,2024-06-04,2024-07-04,29.0,active,new_business
sub_063ac8,usr_4c4e2bc7,basic_monthly,2024-07-05,,29.0,active,renewal
sub_afbefd,usr_a6b2b502,trial_basic,2024-11-29,2024-12-13,0.0,trial,new_business
sub_fd8cd4,usr_009c5a11,trial_basic,2024-11-22,2024-12-06,0.0,trial,new_business
sub_9c4cef,usr_3bbb187f,trial_pro,2024-04-16,2024-04-30,0.0,trial,new_business
sub_41eb2a,usr_2d2d2e4a,trial_basic,2024-09-06,2024-09-20,0.0,trial,new_business
sub_c75146,usr_5ea9e6cb,trial_pro,2024-03-28,2024-04-11,0.0,trial,new_business
sub_d4567f,usr_f040eb08,trial_pro,2024-02-24,2024-03-09,0.0,trial,new_business
sub_b4ee4d,usr_a562303d,trial_pro,2024-12-04,2024-12-18,0.0,trial,new_business
sub_b1bcea,usr_a562303d,pro_monthly,2024-12-19,,99.0,active,new_business
sub_2a3272,usr_1ab61965,trial_basic,2024-11-26,2024-12-10,0.0,trial,new_business
sub_853c07,usr_258bd164,trial_pro,2024-10-15,2024-10-29,0.0,trial,new_business
sub_6073a6,usr_5d5d41d5,trial_basic,2024-05-15,2024-05-29,0.0,trial,new_business
sub_c82630,usr_64dcd56a,trial_pro,2024-04-14,2024-04-28,0.0,trial,new_business
sub_ca8a0b,usr_1db69468,trial_basic,2024-04-23,2024-05-07,0.0,trial,new_business
sub_b171a0,usr_cb5717e8,trial_pro,2024-08-30,2024-09-13,0.0,trial,new_business
sub_a4ea8a,usr_df9df447,trial_pro,2024-02-19,2024-03-04,0.0,trial,new_business
sub_e88547,usr_769dfb4b,trial_pro,2024-01-02,2024-01-16,0.0,trial,new_business
sub_4b01f2,usr_e633d105,trial_basic,2024-07-11,2024-07-25,0.0,trial,new_business
sub_f441de,usr_e46dfc6c,trial_basic,2024-02-20,2024-03-05,0.0,trial,new_business
sub_2ea475,usr_e46dfc6c,basic_monthly,2024-03-06,2024-04-05,29.0,active,new_business
sub_81364c,usr_e46dfc6c,basic_monthly,2024-04-06,,29.0,active,renewal
sub_f5c471,usr_cbdcf62e,trial_pro,2024-09-25,2024-10-09,0.0,trial,new_business
sub_995d09,usr_1a4c692d,trial_pro,2024-02-17,2024-03-02,0.0,trial,new_business
sub_85ef47,usr_27f43a4b,trial_basic,2024-07-26,2024-08-09,0.0,trial,new_business
sub_b2ddd5,usr_27f43a4b,pro_monthly,2024-08-10,2024-09-09,99.0,active,new_business
sub_6518ef,usr_27f43a4b,pro_monthly,2024-09-10,2024-09-10,0.0,cancelled,churn
sub_339034,usr_5b356080,trial_pro,2024-09-19,2024-10-03,0.0,trial,new_business
sub_1f099b,usr_5b356080,basic_monthly,2024-10-04,2024-11-03,29.0,active,new_business
sub_0858e7,usr_5b356080,basic_monthly,2024-11-04,2024-11-04,0.0,cancelled,churn
